ID,Day,Date,Time_x,Month,Total Vehicles,Vehicle Type_x,Payment Method_x,Location_x,Lane_x,Wind Speed,Precipitation,Snow,Max Temp,Min Temp,Violation ID,Time_y,Vehicle Type_y,Payment Method_y,Location_y,Lane_y,Violation,Traffic ID_x,Bus ID,Time,Departures,Passengers per Bus,Location,Traffic ID_y
156,Friday,2024-12-13,23:11:00,December,433,Small Truck,Cash,Tunnel B,9,1.7,34.8,3.9,11.5,1.2,250,13:04:00,Small Truck,Unpaid,Bridge A,3,True,484,115,02:03:00,16,18,Tunnel B,379
201,Friday,2024-12-13,13:30:00,December,475,Large Truck,Cash,Terminal C,8,2.7,89.5,0.1,8.7,-1.1,229,23:32:00,Large Truck,Paid,Terminal C,8,False,423,115,02:03:00,16,18,Tunnel B,379
201,Friday,2024-12-13,13:30:00,December,475,Large Truck,Cash,Terminal C,8,2.7,89.5,0.1,8.7,-1.1,250,13:04:00,Small Truck,Unpaid,Bridge A,3,True,484,115,02:03:00,16,18,Tunnel B,379
159,Friday,2024-11-22,20:51:00,November,240,Bus,EZ Pass,Bridge A,2,4.8,23.2,5.4,-9.0,-6.2,38,05:25:00,Large Truck,Unpaid,Tunnel B,8,True,17,261,04:49:00,6,34,Tunnel B,406
159,Friday,2024-11-22,20:51:00,November,240,Bus,EZ Pass,Bridge A,2,4.8,23.2,5.4,-9.0,-6.2,161,01:54:00,Auto,Unpaid,Tunnel B,2,False,21,261,04:49:00,6,34,Tunnel B,406
159,Friday,2024-11-22,20:51:00,November,240,Bus,EZ Pass,Bridge A,2,4.8,23.2,5.4,-9.0,-6.2,397,12:38:00,Bus,Unpaid,Tunnel B,6,True,236,261,04:49:00,6,34,Tunnel B,406
159,Friday,2024-11-22,20:51:00,November,240,Bus,EZ Pass,Bridge A,2,4.8,23.2,5.4,-9.0,-6.2,483,03:44:00,Bus,Paid,Tunnel B,5,True,166,261,04:49:00,6,34,Tunnel B,406
421,Friday,2024-11-22,09:27:00,November,224,Small Truck,EZ Pass,Bridge A,5,5.4,30.1,1.9,7.5,3.7,38,05:25:00,Large Truck,Unpaid,Tunnel B,8,True,17,261,04:49:00,6,34,Tunnel B,406
421,Friday,2024-11-22,09:27:00,November,224,Small Truck,EZ Pass,Bridge A,5,5.4,30.1,1.9,7.5,3.7,161,01:54:00,Auto,Unpaid,Tunnel B,2,False,21,261,04:49:00,6,34,Tunnel B,406
421,Friday,2024-11-22,09:27:00,November,224,Small Truck,EZ Pass,Bridge A,5,5.4,30.1,1.9,7.5,3.7,397,12:38:00,Bus,Unpaid,Tunnel B,6,True,236,261,04:49:00,6,34,Tunnel B,406
421,Friday,2024-11-22,09:27:00,November,224,Small Truck,EZ Pass,Bridge A,5,5.4,30.1,1.9,7.5,3.7,483,03:44:00,Bus,Paid,Tunnel B,5,True,166,261,04:49:00,6,34,Tunnel B,406
162,Saturday,2024-12-14,09:56:00,December,56,Bus,EZ Pass,Terminal C,6,8.4,43.0,0.5,-7.8,8.4,278,05:59:00,Small Truck,Paid,Terminal C,8,True,190,65,01:35:00,19,68,Tunnel B,443
162,Saturday,2024-12-14,09:56:00,December,56,Bus,EZ Pass,Terminal C,6,8.4,43.0,0.5,-7.8,8.4,278,05:59:00,Small Truck,Paid,Terminal C,8,True,190,472,07:07:00,8,41,Terminal C,236
162,Saturday,2024-12-14,09:56:00,December,56,Bus,EZ Pass,Terminal C,6,8.4,43.0,0.5,-7.8,8.4,282,02:45:00,Large Truck,Paid,Bridge A,9,True,108,65,01:35:00,19,68,Tunnel B,443
162,Saturday,2024-12-14,09:56:00,December,56,Bus,EZ Pass,Terminal C,6,8.4,43.0,0.5,-7.8,8.4,282,02:45:00,Large Truck,Paid,Bridge A,9,True,108,472,07:07:00,8,41,Terminal C,236
329,Saturday,2024-12-14,02:52:00,December,454,Bus,EZ Pass,Terminal C,7,4.1,92.8,7.6,-8.5,9.3,278,05:59:00,Small Truck,Paid,Terminal C,8,True,190,65,01:35:00,19,68,Tunnel B,443
329,Saturday,2024-12-14,02:52:00,December,454,Bus,EZ Pass,Terminal C,7,4.1,92.8,7.6,-8.5,9.3,278,05:59:00,Small Truck,Paid,Terminal C,8,True,190,472,07:07:00,8,41,Terminal C,236
329,Saturday,2024-12-14,02:52:00,December,454,Bus,EZ Pass,Terminal C,7,4.1,92.8,7.6,-8.5,9.3,282,02:45:00,Large Truck,Paid,Bridge A,9,True,108,65,01:35:00,19,68,Tunnel B,443
329,Saturday,2024-12-14,02:52:00,December,454,Bus,EZ Pass,Terminal C,7,4.1,92.8,7.6,-8.5,9.3,282,02:45:00,Large Truck,Paid,Bridge A,9,True,108,472,07:07:00,8,41,Terminal C,236
163,Tuesday,2024-08-13,03:24:00,August,388,Bus,Cash,Terminal C,8,19.2,67.4,7.8,27.5,-4.5,384,15:54:00,Small Truck,Paid,Tunnel B,2,True,125,212,08:38:00,1,14,Terminal C,134
164,Tuesday,2024-05-21,01:55:00,May,309,Small Truck,EZ Pass,Tunnel B,5,14.8,60.9,4.1,7.0,19.6,246,03:23:00,Bus,Unpaid,Bridge A,6,False,389,291,06:02:00,8,93,Bridge A,232
164,Tuesday,2024-05-21,01:55:00,May,309,Small Truck,EZ Pass,Tunnel B,5,14.8,60.9,4.1,7.0,19.6,258,15:25:00,Large Truck,Unpaid,Terminal C,2,False,372,291,06:02:00,8,93,Bridge A,232
278,Tuesday,2024-05-21,08:54:00,May,174,Bus,EZ Pass,Bridge A,6,2.4,80.4,5.5,15.9,-15.8,246,03:23:00,Bus,Unpaid,Bridge A,6,False,389,291,06:02:00,8,93,Bridge A,232
278,Tuesday,2024-05-21,08:54:00,May,174,Bus,EZ Pass,Bridge A,6,2.4,80.4,5.5,15.9,-15.8,258,15:25:00,Large Truck,Unpaid,Terminal C,2,False,372,291,06:02:00,8,93,Bridge A,232
373,Tuesday,2024-05-21,13:48:00,May,55,Large Truck,EZ Pass,Terminal C,5,3.4,86.0,1.6,26.4,19.1,246,03:23:00,Bus,Unpaid,Bridge A,6,False,389,291,06:02:00,8,93,Bridge A,232
373,Tuesday,2024-05-21,13:48:00,May,55,Large Truck,EZ Pass,Terminal C,5,3.4,86.0,1.6,26.4,19.1,258,15:25:00,Large Truck,Unpaid,Terminal C,2,False,372,291,06:02:00,8,93,Bridge A,232
477,Tuesday,2024-05-21,21:31:00,May,157,Large Truck,Cash,Terminal C,2,2.4,20.3,3.0,12.7,-13.9,246,03:23:00,Bus,Unpaid,Bridge A,6,False,389,291,06:02:00,8,93,Bridge A,232
477,Tuesday,2024-05-21,21:31:00,May,157,Large Truck,Cash,Terminal C,2,2.4,20.3,3.0,12.7,-13.9,258,15:25:00,Large Truck,Unpaid,Terminal C,2,False,372,291,06:02:00,8,93,Bridge A,232
166,Saturday,2024-02-24,16:48:00,February,435,Auto,EZ Pass,Tunnel B,10,3.1,4.5,5.8,30.4,18.6,337,12:21:00,Large Truck,Unpaid,Terminal C,8,True,291,91,15:38:00,14,42,Tunnel B,362
166,Saturday,2024-02-24,16:48:00,February,435,Auto,EZ Pass,Tunnel B,10,3.1,4.5,5.8,30.4,18.6,337,12:21:00,Large Truck,Unpaid,Terminal C,8,True,291,386,17:40:00,2,52,Tunnel B,271
166,Saturday,2024-02-24,16:48:00,February,435,Auto,EZ Pass,Tunnel B,10,3.1,4.5,5.8,30.4,18.6,482,05:43:00,Large Truck,Unpaid,Terminal C,2,True,359,91,15:38:00,14,42,Tunnel B,362
166,Saturday,2024-02-24,16:48:00,February,435,Auto,EZ Pass,Tunnel B,10,3.1,4.5,5.8,30.4,18.6,482,05:43:00,Large Truck,Unpaid,Terminal C,2,True,359,386,17:40:00,2,52,Tunnel B,271
168,Saturday,2024-04-27,23:01:00,April,479,Auto,Cash,Terminal C,9,1.9,48.4,1.1,22.3,23.0,117,07:56:00,Bus,Paid,Bridge A,8,False,249,86,07:56:00,3,94,Tunnel B,391
168,Saturday,2024-04-27,23:01:00,April,479,Auto,Cash,Terminal C,9,1.9,48.4,1.1,22.3,23.0,117,07:56:00,Bus,Paid,Bridge A,8,False,249,322,06:07:00,2,36,Terminal C,252
168,Saturday,2024-04-27,23:01:00,April,479,Auto,Cash,Terminal C,9,1.9,48.4,1.1,22.3,23.0,117,07:56:00,Bus,Paid,Bridge A,8,False,249,456,00:32:00,10,11,Tunnel B,485
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,98,14:34:00,14,50,Bridge A,88
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,321,01:13:00,2,99,Bridge A,440
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,374,21:22:00,7,40,Terminal C,279
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,379,19:27:00,1,79,Terminal C,359
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,98,14:34:00,14,50,Bridge A,88
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,321,01:13:00,2,99,Bridge A,440
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,374,21:22:00,7,40,Terminal C,279
172,Saturday,2024-05-18,20:22:00,May,427,Small Truck,Cash,Terminal C,9,3.1,84.6,8.4,25.6,-4.7,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,379,19:27:00,1,79,Terminal C,359
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,98,14:34:00,14,50,Bridge A,88
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,321,01:13:00,2,99,Bridge A,440
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,374,21:22:00,7,40,Terminal C,279
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,379,19:27:00,1,79,Terminal C,359
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,98,14:34:00,14,50,Bridge A,88
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,321,01:13:00,2,99,Bridge A,440
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,374,21:22:00,7,40,Terminal C,279
257,Saturday,2024-05-18,04:46:00,May,292,Auto,EZ Pass,Bridge A,6,0.6,3.6,7.9,31.2,17.4,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,379,19:27:00,1,79,Terminal C,359
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,98,14:34:00,14,50,Bridge A,88
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,321,01:13:00,2,99,Bridge A,440
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,374,21:22:00,7,40,Terminal C,279
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,244,14:50:00,Large Truck,Paid,Tunnel B,5,False,51,379,19:27:00,1,79,Terminal C,359
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,98,14:34:00,14,50,Bridge A,88
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,321,01:13:00,2,99,Bridge A,440
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,374,21:22:00,7,40,Terminal C,279
480,Saturday,2024-05-18,14:22:00,May,422,Small Truck,EZ Pass,Bridge A,5,19.0,22.3,3.3,3.9,4.0,399,01:49:00,Small Truck,Paid,Terminal C,3,False,111,379,19:27:00,1,79,Terminal C,359
188,Wednesday,2024-03-27,22:12:00,March,418,Large Truck,Cash,Bridge A,6,9.7,78.1,6.7,6.5,-10.1,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,40,03:38:00,10,98,Terminal C,276
188,Wednesday,2024-03-27,22:12:00,March,418,Large Truck,Cash,Bridge A,6,9.7,78.1,6.7,6.5,-10.1,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,282,12:48:00,13,97,Bridge A,5
188,Wednesday,2024-03-27,22:12:00,March,418,Large Truck,Cash,Bridge A,6,9.7,78.1,6.7,6.5,-10.1,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,468,22:19:00,1,33,Bridge A,38
441,Wednesday,2024-03-27,22:25:00,March,117,Auto,Cash,Tunnel B,7,18.7,21.1,4.4,34.5,29.7,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,40,03:38:00,10,98,Terminal C,276
441,Wednesday,2024-03-27,22:25:00,March,117,Auto,Cash,Tunnel B,7,18.7,21.1,4.4,34.5,29.7,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,282,12:48:00,13,97,Bridge A,5
441,Wednesday,2024-03-27,22:25:00,March,117,Auto,Cash,Tunnel B,7,18.7,21.1,4.4,34.5,29.7,326,03:22:00,Auto,Unpaid,Bridge A,8,True,222,468,22:19:00,1,33,Bridge A,38
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,12,06:03:00,15,70,Terminal C,451
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,90,22:06:00,18,26,Terminal C,338
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,261,14:09:00,Auto,Paid,Bridge A,5,True,261,12,06:03:00,15,70,Terminal C,451
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,261,14:09:00,Auto,Paid,Bridge A,5,True,261,90,22:06:00,18,26,Terminal C,338
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,318,07:14:00,Auto,Paid,Bridge A,9,False,31,12,06:03:00,15,70,Terminal C,451
190,Friday,2024-08-23,18:34:00,August,423,Large Truck,Cash,Bridge A,10,17.4,47.4,8.3,31.3,10.9,318,07:14:00,Auto,Paid,Bridge A,9,False,31,90,22:06:00,18,26,Terminal C,338
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,12,06:03:00,15,70,Terminal C,451
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,90,22:06:00,18,26,Terminal C,338
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,261,14:09:00,Auto,Paid,Bridge A,5,True,261,12,06:03:00,15,70,Terminal C,451
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,261,14:09:00,Auto,Paid,Bridge A,5,True,261,90,22:06:00,18,26,Terminal C,338
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,318,07:14:00,Auto,Paid,Bridge A,9,False,31,12,06:03:00,15,70,Terminal C,451
276,Friday,2024-08-23,21:34:00,August,70,Auto,EZ Pass,Tunnel B,5,7.3,79.1,2.1,11.8,29.4,318,07:14:00,Auto,Paid,Bridge A,9,False,31,90,22:06:00,18,26,Terminal C,338
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,12,06:03:00,15,70,Terminal C,451
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,251,09:55:00,Small Truck,Paid,Bridge A,7,False,174,90,22:06:00,18,26,Terminal C,338
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,261,14:09:00,Auto,Paid,Bridge A,5,True,261,12,06:03:00,15,70,Terminal C,451
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,261,14:09:00,Auto,Paid,Bridge A,5,True,261,90,22:06:00,18,26,Terminal C,338
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,318,07:14:00,Auto,Paid,Bridge A,9,False,31,12,06:03:00,15,70,Terminal C,451
367,Friday,2024-08-23,23:32:00,August,377,Large Truck,EZ Pass,Bridge A,1,2.4,30.5,5.4,15.0,18.0,318,07:14:00,Auto,Paid,Bridge A,9,False,31,90,22:06:00,18,26,Terminal C,338
191,Sunday,2024-05-12,02:18:00,May,226,Large Truck,Cash,Terminal C,1,13.9,32.8,3.1,-9.0,26.4,325,07:37:00,Small Truck,Paid,Terminal C,3,True,216,41,01:56:00,16,73,Tunnel B,1
193,Tuesday,2024-07-02,15:17:00,July,281,Auto,EZ Pass,Terminal C,7,14.0,29.6,0.4,-7.2,9.7,39,06:13:00,Bus,Paid,Bridge A,5,True,39,200,23:39:00,2,21,Terminal C,80
193,Tuesday,2024-07-02,15:17:00,July,281,Auto,EZ Pass,Terminal C,7,14.0,29.6,0.4,-7.2,9.7,67,14:06:00,Small Truck,Unpaid,Terminal C,6,False,271,200,23:39:00,2,21,Terminal C,80
193,Tuesday,2024-07-02,15:17:00,July,281,Auto,EZ Pass,Terminal C,7,14.0,29.6,0.4,-7.2,9.7,228,17:04:00,Auto,Paid,Tunnel B,10,False,153,200,23:39:00,2,21,Terminal C,80
340,Tuesday,2024-07-02,06:17:00,July,273,Auto,Cash,Tunnel B,4,12.3,62.0,1.4,-6.8,-19.4,39,06:13:00,Bus,Paid,Bridge A,5,True,39,200,23:39:00,2,21,Terminal C,80
340,Tuesday,2024-07-02,06:17:00,July,273,Auto,Cash,Tunnel B,4,12.3,62.0,1.4,-6.8,-19.4,67,14:06:00,Small Truck,Unpaid,Terminal C,6,False,271,200,23:39:00,2,21,Terminal C,80
340,Tuesday,2024-07-02,06:17:00,July,273,Auto,Cash,Tunnel B,4,12.3,62.0,1.4,-6.8,-19.4,228,17:04:00,Auto,Paid,Tunnel B,10,False,153,200,23:39:00,2,21,Terminal C,80
196,Thursday,2024-08-08,18:25:00,August,273,Auto,Cash,Terminal C,8,6.6,33.7,4.9,13.2,-12.2,249,14:39:00,Auto,Unpaid,Terminal C,5,True,62,132,04:03:00,11,11,Tunnel B,145
198,Saturday,2024-03-23,00:35:00,March,321,Large Truck,Cash,Tunnel B,10,4.8,9.4,7.2,0.2,18.2,52,11:32:00,Small Truck,Paid,Bridge A,9,False,489,255,12:52:00,5,78,Terminal C,238
198,Saturday,2024-03-23,00:35:00,March,321,Large Truck,Cash,Tunnel B,10,4.8,9.4,7.2,0.2,18.2,273,00:32:00,Bus,Paid,Tunnel B,6,False,59,255,12:52:00,5,78,Terminal C,238
199,Sunday,2024-08-04,13:15:00,August,192,Small Truck,EZ Pass,Tunnel B,8,10.5,51.5,0.2,20.8,-10.9,350,22:47:00,Bus,Paid,Bridge A,1,True,363,29,03:58:00,5,41,Tunnel B,324
199,Sunday,2024-08-04,13:15:00,August,192,Small Truck,EZ Pass,Tunnel B,8,10.5,51.5,0.2,20.8,-10.9,350,22:47:00,Bus,Paid,Bridge A,1,True,363,483,19:29:00,13,11,Tunnel B,189
199,Sunday,2024-08-04,13:15:00,August,192,Small Truck,EZ Pass,Tunnel B,8,10.5,51.5,0.2,20.8,-10.9,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,29,03:58:00,5,41,Tunnel B,324
199,Sunday,2024-08-04,13:15:00,August,192,Small Truck,EZ Pass,Tunnel B,8,10.5,51.5,0.2,20.8,-10.9,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,483,19:29:00,13,11,Tunnel B,189
233,Sunday,2024-08-04,01:38:00,August,174,Large Truck,Cash,Bridge A,1,4.6,27.2,3.4,28.4,18.7,350,22:47:00,Bus,Paid,Bridge A,1,True,363,29,03:58:00,5,41,Tunnel B,324
233,Sunday,2024-08-04,01:38:00,August,174,Large Truck,Cash,Bridge A,1,4.6,27.2,3.4,28.4,18.7,350,22:47:00,Bus,Paid,Bridge A,1,True,363,483,19:29:00,13,11,Tunnel B,189
233,Sunday,2024-08-04,01:38:00,August,174,Large Truck,Cash,Bridge A,1,4.6,27.2,3.4,28.4,18.7,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,29,03:58:00,5,41,Tunnel B,324
233,Sunday,2024-08-04,01:38:00,August,174,Large Truck,Cash,Bridge A,1,4.6,27.2,3.4,28.4,18.7,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,483,19:29:00,13,11,Tunnel B,189
418,Sunday,2024-08-04,21:05:00,August,340,Auto,Cash,Terminal C,4,17.6,26.3,6.3,15.4,-3.8,350,22:47:00,Bus,Paid,Bridge A,1,True,363,29,03:58:00,5,41,Tunnel B,324
418,Sunday,2024-08-04,21:05:00,August,340,Auto,Cash,Terminal C,4,17.6,26.3,6.3,15.4,-3.8,350,22:47:00,Bus,Paid,Bridge A,1,True,363,483,19:29:00,13,11,Tunnel B,189
418,Sunday,2024-08-04,21:05:00,August,340,Auto,Cash,Terminal C,4,17.6,26.3,6.3,15.4,-3.8,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,29,03:58:00,5,41,Tunnel B,324
418,Sunday,2024-08-04,21:05:00,August,340,Auto,Cash,Terminal C,4,17.6,26.3,6.3,15.4,-3.8,356,12:40:00,Auto,Unpaid,Bridge A,6,True,366,483,19:29:00,13,11,Tunnel B,189
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,31,22:33:00,Small Truck,Unpaid,Terminal C,1,True,404,1,15:10:00,14,67,Terminal C,441
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,31,22:33:00,Small Truck,Unpaid,Terminal C,1,True,404,360,21:39:00,16,55,Terminal C,175
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,385,06:22:00,Bus,Unpaid,Terminal C,4,False,93,1,15:10:00,14,67,Terminal C,441
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,385,06:22:00,Bus,Unpaid,Terminal C,4,False,93,360,21:39:00,16,55,Terminal C,175
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,488,10:44:00,Small Truck,Unpaid,Terminal C,4,True,57,1,15:10:00,14,67,Terminal C,441
200,Wednesday,2024-11-27,09:31:00,November,131,Auto,Cash,Tunnel B,5,8.2,10.9,5.1,7.9,19.4,488,10:44:00,Small Truck,Unpaid,Terminal C,4,True,57,360,21:39:00,16,55,Terminal C,175
203,Tuesday,2024-06-25,11:58:00,June,263,Small Truck,EZ Pass,Terminal C,1,3.1,88.4,6.0,10.3,-6.1,320,19:50:00,Bus,Paid,Bridge A,5,True,347,156,04:44:00,16,16,Tunnel B,462
203,Tuesday,2024-06-25,11:58:00,June,263,Small Truck,EZ Pass,Terminal C,1,3.1,88.4,6.0,10.3,-6.1,320,19:50:00,Bus,Paid,Bridge A,5,True,347,179,20:41:00,16,96,Tunnel B,10
203,Tuesday,2024-06-25,11:58:00,June,263,Small Truck,EZ Pass,Terminal C,1,3.1,88.4,6.0,10.3,-6.1,320,19:50:00,Bus,Paid,Bridge A,5,True,347,324,03:42:00,15,94,Bridge A,30
203,Tuesday,2024-06-25,11:58:00,June,263,Small Truck,EZ Pass,Terminal C,1,3.1,88.4,6.0,10.3,-6.1,320,19:50:00,Bus,Paid,Bridge A,5,True,347,493,14:26:00,9,27,Tunnel B,282
460,Tuesday,2024-06-25,17:09:00,June,403,Bus,Cash,Tunnel B,6,1.5,20.5,8.5,9.0,0.7,320,19:50:00,Bus,Paid,Bridge A,5,True,347,156,04:44:00,16,16,Tunnel B,462
460,Tuesday,2024-06-25,17:09:00,June,403,Bus,Cash,Tunnel B,6,1.5,20.5,8.5,9.0,0.7,320,19:50:00,Bus,Paid,Bridge A,5,True,347,179,20:41:00,16,96,Tunnel B,10
460,Tuesday,2024-06-25,17:09:00,June,403,Bus,Cash,Tunnel B,6,1.5,20.5,8.5,9.0,0.7,320,19:50:00,Bus,Paid,Bridge A,5,True,347,324,03:42:00,15,94,Bridge A,30
460,Tuesday,2024-06-25,17:09:00,June,403,Bus,Cash,Tunnel B,6,1.5,20.5,8.5,9.0,0.7,320,19:50:00,Bus,Paid,Bridge A,5,True,347,493,14:26:00,9,27,Tunnel B,282
214,Monday,2024-08-05,11:47:00,August,366,Bus,Cash,Terminal C,8,13.7,78.8,3.5,32.6,28.2,53,20:48:00,Auto,Paid,Tunnel B,1,False,136,25,03:18:00,7,40,Bridge A,461
214,Monday,2024-08-05,11:47:00,August,366,Bus,Cash,Terminal C,8,13.7,78.8,3.5,32.6,28.2,302,03:01:00,Small Truck,Unpaid,Bridge A,1,False,442,25,03:18:00,7,40,Bridge A,461
